participant,condition,file,taskId,T_task_sec,N_cmds,N_actuations,n_devices_final,n_colors_required
19,SR,1_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,27.3030472,2,3,2,1
19,SR,1_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,59.2595329,4,8,3,2
19,SR,1_A.json,c87d383c-41db-4303-8615-9271bbf2465e,36.1443748,2,3,2,2
19,SR,1_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,17.1862411,1,1,1,1
19,SR,1_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,30.1586056,2,3,2,1
19,SR,1_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,35.6369,2,3,2,2
2,Pointing,3_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,84.83519,2,5,3,2
2,Pointing,3_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,28.16208,2,3,2,2
2,Pointing,3_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,17.8924332,2,6,4,2
2,Pointing,3_C.json,7612d934-759d-4a55-9a58-ef65940b7162,24.64055,3,6,3,3
2,Pointing,3_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,19.31864,1,1,1,1
2,Pointing,3_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,15.1167164,1,3,3,1
2,Pointing,3_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,19.16372,2,6,4,3
2,Pointing,3_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,18.2484684,2,6,4,2
2,Pointing,3_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,15.8882074,1,1,1,1
2,Pointing,3_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,10.0020771,1,2,2,1
2,Pointing,3_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,22.3029442,2,9,6,2
2,Pointing,3_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,23.073761,2,6,4,2
2,P+SR,2_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,66.81898,2,6,4,2
2,P+SR,2_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,28.646389,2,3,2,2
2,P+SR,2_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,18.54695,1,2,2,1
2,P+SR,2_B.json,95479aa7-9c98-49e4-817e-727302518dae,22.4913311,1,3,3,1
2,P+SR,2_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,24.480484,2,9,6,2
2,P+SR,2_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,16.9749928,1,2,2,1
2,P+SR,2_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,17.3326511,1,1,1,1
2,P+SR,2_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,21.0295582,2,5,3,2
2,P+SR,2_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,85.640564,2,8,4,2
2,P+SR,2_B.json,386be10f-0686-4118-928d-b57f06593b2f,41.818264,2,6,3,2
2,P+SR,2_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,23.791811,1,3,3,3
2,P+SR,2_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,30.2947025,1,2,2,2
2,SR,1_A.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,27.3179588,1,1,1,1
2,SR,1_A.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,48.4848251,1,2,2,1
2,SR,1_A.json,4fd86244-384f-4a69-adc8-6fd13c16422c,80.73124,1,3,3,3
2,SR,1_A.json,19e8d0a8-02bf-4644-9732-e4190e13825e,383.4393,6,29,6,2
2,SR,1_A.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,87.16522,3,24,9,2
2,SR,1_A.json,95479aa7-9c98-49e4-817e-727302518dae,74.02878,2,7,4,1
2,SR,1_A.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,89.39172,3,12,4,2
2,SR,1_A.json,4f145d76-f69f-4547-90a7-56281733ca5b,37.80722,2,3,2,2
2,SR,1_A.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,27.8408546,1,2,2,1
2,SR,1_A.json,9e93766e-b621-4d6e-9927-173ac982bf3a,42.1047173,2,3,2,2
2,SR,1_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,53.813324,4,22,6,2
2,SR,1_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,89.54372,1,4,4,3
20,Label,4_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,209.949417,2,5,3,2
20,Label,4_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,86.89749,1,3,3,1
20,Label,4_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,213.737366,3,12,6,3
20,Label,4_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,43.78626,1,1,1,1
20,Label,4_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,267.3642,5,13,3,2
20,Label,4_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,21.3564014,1,1,1,2
20,Label,4_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,115.142349,2,3,2,1
20,Label,4_D.json,bee10050-f98c-456a-a684-4435ee88ef00,185.4794,6,8,5,3
20,Label,4_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,84.9378738,2,7,4,2
20,Label,4_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,77.37581,2,7,4,1
20,Label,4_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,93.53472,2,6,3,3
20,Label,4_D.json,c78550a2-290e-4b94-98db-961c2110c668,81.45011,2,6,4,2
20,P+SR,2_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,50.41014,1,3,3,3
20,P+SR,2_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,41.4805374,1,2,2,1
20,P+SR,2_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,30.3189774,1,1,1,1
20,P+SR,2_A.json,c87d383c-41db-4303-8615-9271bbf2465e,33.5190048,1,2,2,2
20,P+SR,2_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,34.89076,1,2,2,2
20,P+SR,2_A.json,137e922c-0877-46af-a797-5a32df2edf5d,44.74319,1,3,3,3
20,P+SR,2_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,44.5870476,1,6,6,2
20,P+SR,2_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,58.06594,2,8,4,3
20,P+SR,2_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,21.8815784,1,1,1,1
20,P+SR,2_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,23.1172848,1,2,2,1
20,P+SR,2_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,23.2990284,1,3,3,2
20,P+SR,2_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,41.05637,1,2,2,2
20,Pointing,3_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,30.0051327,2,9,6,2
20,Pointing,3_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,19.8140011,1,1,1,1
20,Pointing,3_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,29.2088413,2,6,4,2
20,Pointing,3_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,32.6256,1,1,1,1
20,Pointing,3_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,107.129532,4,6,2,2
20,Pointing,3_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,33.4036942,2,5,3,2
20,Pointing,3_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,164.025284,6,6,4,2
20,Pointing,3_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,22.425499,1,2,2,1
20,Pointing,3_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,82.01109,2,6,4,2
20,Pointing,3_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,40.5217,1,3,3,1
20,Pointing,3_C.json,7612d934-759d-4a55-9a58-ef65940b7162,70.4077,3,6,3,3
20,Pointing,3_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,268.319763,6,18,0,3
20,SR,1_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,50.0233345,1,3,3,2
20,SR,1_B.json,386be10f-0686-4118-928d-b57f06593b2f,47.0384674,1,3,3,2
20,SR,1_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,67.09087,1,1,1,1
20,SR,1_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,46.6071053,1,2,2,1
20,SR,1_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,163.245255,2,5,3,3
20,SR,1_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,91.06528,2,8,6,2
20,SR,1_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,113.570694,3,29,10,2
20,SR,1_B.json,95479aa7-9c98-49e4-817e-727302518dae,90.2806854,3,13,6,1
20,SR,1_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,166.407211,6,38,9,2
20,SR,1_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,63.88308,3,5,2,2
20,SR,1_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,100.788284,2,2,2,1
20,SR,1_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,310.178131,2,3,2,2
21,Label,4_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,268.212,4,16,8,3
21,Label,4_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,92.73942,2,6,3,3
21,Label,4_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,147.2492,1,2,2,2
21,Label,4_D.json,c78550a2-290e-4b94-98db-961c2110c668,175.799576,2,8,4,2
21,Label,4_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,183.895676,3,10,4,2
21,Label,4_D.json,bee10050-f98c-456a-a684-4435ee88ef00,81.67196,1,3,3,3
21,Label,4_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,31.814518,1,3,3,1
21,Label,4_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,51.3158722,1,2,2,2
21,Label,4_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,17.2630138,1,1,1,1
21,Label,4_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,39.5605965,1,4,4,2
21,Label,4_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,43.1009064,1,4,4,1
21,Label,4_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,64.30604,1,1,1,1
21,P+SR,2_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,93.27781,1,2,2,1
21,P+SR,2_B.json,95479aa7-9c98-49e4-817e-727302518dae,38.92482,1,3,3,1
21,P+SR,2_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,79.33961,1,2,2,2
21,P+SR,2_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,57.9230843,1,1,1,1
21,P+SR,2_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,34.7063637,1,2,2,2
21,P+SR,2_B.json,386be10f-0686-4118-928d-b57f06593b2f,80.2974854,2,6,3,2
21,P+SR,2_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,80.31835,1,6,6,2
21,P+SR,2_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,110.400841,3,8,4,2
21,P+SR,2_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,131.89006,2,6,3,2
21,P+SR,2_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,132.302582,3,4,3,3
21,P+SR,2_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,36.7696,1,2,2,1
21,P+SR,2_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,89.84486,1,4,4,2
21,SR,1_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,71.54541,1,4,4,2
21,SR,1_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,85.7458344,1,2,2,1
21,SR,1_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,146.487137,1,6,6,3
21,SR,1_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,89.9878845,2,9,5,2
21,SR,1_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,252.069839,1,6,6,2
21,SR,1_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,171.0098,2,6,3,2
21,SR,1_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,102.290108,2,4,3,1
21,SR,1_C.json,7612d934-759d-4a55-9a58-ef65940b7162,55.6214752,1,4,4,3
21,SR,1_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,57.2874451,2,2,1,1
21,SR,1_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,248.149734,1,4,4,2
21,SR,1_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,55.61971,1,3,3,1
21,SR,1_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,123.312553,2,5,3,2
21,Pointing,3_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,19.5510788,1,1,1,1
21,Pointing,3_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,36.4361877,2,5,3,2
21,Pointing,3_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,180.098862,5,25,13,2
21,Pointing,3_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,130.454849,4,6,0,2
21,Pointing,3_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,22.0899582,1,1,1,1
21,Pointing,3_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,132.8719,7,13,4,3
21,Pointing,3_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,34.07313,1,2,2,1
21,Pointing,3_A.json,137e922c-0877-46af-a797-5a32df2edf5d,98.39516,3,6,3,3
21,Pointing,3_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,27.9839573,2,12,8,2
21,Pointing,3_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,56.3975639,4,8,3,3
21,Pointing,3_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,22.11293,1,2,2,1
21,Pointing,3_A.json,c87d383c-41db-4303-8615-9271bbf2465e,38.1619339,3,5,2,2
22,Label,4_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,109.448013,1,9,9,3
22,Label,4_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,38.84255,1,1,1,1
22,Label,4_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,33.9384766,1,3,3,3
22,Label,4_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,23.25545,1,3,3,1
22,Label,4_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,21.7774677,1,1,1,1
22,Label,4_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,42.93846,1,4,4,2
22,Label,4_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,36.3400574,1,2,2,2
22,Label,4_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,60.8654251,1,4,4,2
22,Label,4_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,30.1726265,1,4,4,1
22,Label,4_D.json,bee10050-f98c-456a-a684-4435ee88ef00,73.84801,2,6,3,3
22,Label,4_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,56.51932,1,2,2,2
22,Label,4_D.json,c78550a2-290e-4b94-98db-961c2110c668,72.39015,2,6,4,2
22,Pointing,3_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,46.68717,1,2,2,1
22,Pointing,3_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,85.23887,2,6,3,2
22,Pointing,3_B.json,95479aa7-9c98-49e4-817e-727302518dae,57.8530045,1,3,3,1
22,Pointing,3_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,125.603912,3,12,6,2
22,Pointing,3_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,77.9284439,2,6,4,2
22,Pointing,3_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,94.2463455,4,9,3,3
22,Pointing,3_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,61.33753,3,8,4,2
22,Pointing,3_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,35.6934242,2,3,2,2
22,Pointing,3_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,39.894043,1,2,2,1
22,Pointing,3_B.json,386be10f-0686-4118-928d-b57f06593b2f,67.59401,2,5,3,2
22,Pointing,3_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,32.1061859,2,3,2,2
22,Pointing,3_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,39.6709747,1,1,1,1
22,P+SR,2_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,69.80033,1,4,4,2
22,P+SR,2_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,32.7713737,1,4,4,2
22,P+SR,2_C.json,7612d934-759d-4a55-9a58-ef65940b7162,46.0314445,1,3,3,3
22,P+SR,2_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,28.8266983,1,1,1,1
22,P+SR,2_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,22.6252365,1,1,1,1
22,P+SR,2_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,41.8880272,1,6,6,2
22,P+SR,2_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,44.8067551,1,3,3,2
22,P+SR,2_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,44.0729179,1,4,4,2
22,P+SR,2_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,24.3651676,1,3,3,1
22,P+SR,2_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,24.2599735,1,2,2,1
22,P+SR,2_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,24.6239243,1,2,2,2
22,P+SR,2_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,308.089722,4,22,6,3
22,SR,1_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,122.265129,4,20,6,2
22,SR,1_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,60.5050278,1,4,4,3
22,SR,1_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,169.51442,2,4,2,2
22,SR,1_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,47.7984543,1,1,1,1
22,SR,1_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,103.105217,5,12,3,3
22,SR,1_A.json,137e922c-0877-46af-a797-5a32df2edf5d,59.3112335,1,3,3,3
22,SR,1_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,24.079977,1,2,2,1
22,SR,1_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,70.0916061,2,5,3,2
22,SR,1_A.json,c87d383c-41db-4303-8615-9271bbf2465e,62.687252,2,3,2,2
22,SR,1_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,38.6125526,1,1,1,1
22,SR,1_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,63.5247,2,7,6,1
22,SR,1_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,117.3811,2,3,2,2
23,Label,4_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,96.1856842,1,4,4,2
23,Label,4_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,58.3348732,1,3,3,2
23,Label,4_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,38.981575,1,1,1,1
23,Label,4_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,39.42541,1,2,2,1
23,Label,4_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,54.4763336,2,3,2,1
23,Label,4_B.json,386be10f-0686-4118-928d-b57f06593b2f,122.4727,2,5,3,2
23,Label,4_B.json,95479aa7-9c98-49e4-817e-727302518dae,131.122025,3,11,5,1
23,Label,4_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,67.78898,2,5,3,2
23,Label,4_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,146.6469,3,9,3,3
23,Label,4_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,46.90642,1,2,2,2
23,Label,4_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,51.769104,1,6,6,2
23,Label,4_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,157.956284,3,15,6,2
23,Pointing,3_A.json,137e922c-0877-46af-a797-5a32df2edf5d,82.95398,3,6,3,3
23,Pointing,3_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,38.8996773,2,9,6,2
23,Pointing,3_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,33.3610725,2,3,2,2
23,Pointing,3_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,26.06476,1,1,1,1
23,Pointing,3_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,24.4777584,1,2,2,1
23,Pointing,3_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,56.78997,4,10,4,3
23,Pointing,3_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,35.73083,2,5,3,2
23,Pointing,3_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,12.859952,1,1,1,1
23,Pointing,3_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,72.33747,3,6,3,3
23,Pointing,3_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,42.3185959,2,3,2,2
23,Pointing,3_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,14.9945107,1,2,2,1
23,Pointing,3_A.json,c87d383c-41db-4303-8615-9271bbf2465e,28.64488,2,3,2,2
23,P+SR,2_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,93.6957855,2,5,3,2
23,P+SR,2_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,32.7495079,1,4,4,2
23,P+SR,2_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,97.28555,3,15,6,3
23,P+SR,2_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,62.5843544,1,4,4,2
23,P+SR,2_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,56.88495,1,3,3,1
23,P+SR,2_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,14.227684,1,2,2,1
23,P+SR,2_C.json,7612d934-759d-4a55-9a58-ef65940b7162,33.16876,1,3,3,3
23,P+SR,2_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,66.583374,1,4,4,2
23,P+SR,2_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,45.38237,1,6,6,2
23,P+SR,2_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,32.4090424,1,2,2,2
23,P+SR,2_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,12.0419779,1,1,1,1
23,P+SR,2_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,24.2640228,1,1,1,1
23,SR,1_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,84.98539,2,4,3,2
23,SR,1_B.json,386be10f-0686-4118-928d-b57f06593b2f,32.9234,1,3,3,2
23,SR,1_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,65.05295,3,5,2,1
23,SR,1_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,29.3557663,1,2,2,1
23,SR,1_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,68.61888,2,5,3,3
23,SR,1_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,137.282959,2,11,6,2
23,SR,1_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,49.79069,1,9,9,2
23,SR,1_B.json,95479aa7-9c98-49e4-817e-727302518dae,122.479095,3,13,5,1
23,SR,1_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,157.764557,2,8,5,2
23,SR,1_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,57.1945839,2,3,2,2
23,SR,1_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,30.2077465,1,2,2,1
23,SR,1_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,38.3513145,2,3,2,2
24,Label,4_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,0.0,3,15,6,2
24,Label,4_D.json,bee10050-f98c-456a-a684-4435ee88ef00,149.521469,1,3,3,3
24,Label,4_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,102.074295,1,3,3,3
24,Label,4_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,132.495956,3,4,4,1
24,Label,4_D.json,c78550a2-290e-4b94-98db-961c2110c668,32.3237534,1,2,2,2
24,Label,4_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,37.61232,1,1,1,1
24,Label,4_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,81.24341,1,2,2,2
24,Label,4_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,25.8721581,1,1,1,1
24,Label,4_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,24.8348179,1,3,3,1
24,Label,4_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,45.4833832,1,2,2,2
24,Label,4_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,83.05845,1,3,3,2
24,Label,4_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,103.48716,1,9,9,3
24,P+SR,2_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,83.64572,2,4,3,3
24,P+SR,2_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,67.28252,3,8,4,3
24,P+SR,2_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,65.9115753,2,6,3,2
24,P+SR,2_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,41.772686,1,2,2,1
24,P+SR,2_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,54.45838,1,2,2,2
24,P+SR,2_A.json,c87d383c-41db-4303-8615-9271bbf2465e,32.4561157,1,2,2,2
24,P+SR,2_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,34.341156,1,2,2,2
24,P+SR,2_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,145.170319,1,2,2,2
24,P+SR,2_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,25.1159878,1,2,2,1
24,P+SR,2_A.json,137e922c-0877-46af-a797-5a32df2edf5d,42.18146,1,3,3,3
24,P+SR,2_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,25.88497,1,1,1,1
24,P+SR,2_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,18.1903648,1,1,1,1
24,Pointing,3_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,148.9125,2,4,1,3
24,Pointing,3_B.json,386be10f-0686-4118-928d-b57f06593b2f,32.1639061,3,6,3,2
24,Pointing,3_B.json,95479aa7-9c98-49e4-817e-727302518dae,38.69888,1,3,3,1
24,Pointing,3_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,57.27354,2,3,2,1
24,Pointing,3_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,19.08485,1,1,1,1
24,Pointing,3_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,23.3152161,1,4,4,2
