participant,condition,file,taskId,finalId,T_task_sec,N_cmds,n_devices_required,n_colors_required,device_arrange_id
16,P+SR,2_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,b7443547-abd0-4da8-9bab-8e3766f2c37a,17.232399,1,1,,
16,P+SR,2_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,08de2c30-6c1c-49b6-9a41-cf567642ba55,31.6227131,3,5,,
16,P+SR,2_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,e45e9c0b-30bc-4fdd-8d1b-5458fd322ec6,20.5153828,1,2,,
16,P+SR,2_D.json,bee10050-f98c-456a-a684-4435ee88ef00,df0a7bf2-ee73-468f-b0ba-d8395bd5a1ad,33.69356,1,3,,
16,Pointing,3_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,0a7eecfb-bfb3-4f63-b330-6edec979dec3,23.064764,2,2,,
16,Pointing,3_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,884d2f05-1e39-4358-81fe-3e842fd14ca9,35.9795952,2,3,,
16,Pointing,3_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,ea34516c-2f95-46e3-86d1-8a9f591e80f6,27.3171158,1,2,,
16,Pointing,3_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,bfe5eb5a-3b1b-46a3-878e-bd3804fe65de,16.1437168,1,2,,
16,Pointing,3_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,38adbbb3-9317-401b-a6cb-210618bd34eb,78.08971,3,2,,
16,Pointing,3_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,815213d6-8cec-4825-a1de-f86ec4c61e6c,25.2518711,2,6,,
16,Pointing,3_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,002b158a-4b04-41ea-a744-7337c46f5a3f,28.0042229,2,3,,
16,Pointing,3_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,c2454ef4-20bb-443f-ad39-cd7f3a030e70,9.733307,1,1,,
16,Pointing,3_A.json,c87d383c-41db-4303-8615-9271bbf2465e,b8a0c7c0-14cf-4cb6-b187-19f1d9d443fe,18.7358952,2,2,,
16,Pointing,3_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,4abc7044-7eb9-49af-b62f-b758685641af,10.4267578,1,1,,
16,Pointing,3_A.json,137e922c-0877-46af-a797-5a32df2edf5d,ded3a9de-2b9f-43bd-bca7-14d4a8dfb53f,20.7550144,1,3,,
16,Pointing,3_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,a4abf736-14c9-4dc3-882a-52bc8ccf6cac,27.658926,2,4,,
16,SR,1_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,f9ce718e-116f-4fb7-b5d2-248181defa35,43.43072,1,3,,
16,SR,1_B.json,386be10f-0686-4118-928d-b57f06593b2f,5d1f7654-48d4-4843-abb0-91042e034326,101.21534,3,3,,
16,SR,1_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,a5a1e18e-708e-4670-860e-67ff86a12ede,64.05571,2,1,,
16,SR,1_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,df8ae140-25c1-4ffd-8363-e4a84988b8ce,75.12087,3,1,,
16,SR,1_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,8c4a531f-b296-4fcc-a70c-4fff9d8be24c,52.22247,1,3,,
16,SR,1_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,38d664ae-f584-4d8b-8604-c70747d89295,100.353882,3,4,,
16,SR,1_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,1c11229c-ca91-4b80-93fd-c6d20fd163b6,122.756218,2,6,,
16,SR,1_B.json,95479aa7-9c98-49e4-817e-727302518dae,9e971b58-1c9d-4394-ba9b-af0555334c45,56.3820953,2,3,,
16,SR,1_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,c175b799-57d9-4f56-b714-4dc6b8740487,77.92591,2,2,,
16,SR,1_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,aae7842a-3f00-46ba-b54c-f736c3193a6c,22.8722515,1,2,,
16,SR,1_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,d7f9788f-c922-4b8f-b472-cd74312d88f3,27.7737789,2,2,,
16,SR,1_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,831fbbdb-d298-4883-b344-c7cb1b41f36e,80.3048859,4,2,,
17,Label,4_A.json,137e922c-0877-46af-a797-5a32df2edf5d,9986519e-46ae-4906-a445-37fdd35cd484,108.911072,5,5,,
17,Label,4_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,d92ba861-167f-42f9-958f-24c406dce04f,24.4484386,1,1,,
17,Label,4_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,7137e607-57f7-4a3e-bad8-041ced440f1c,39.0879555,2,2,,
17,Label,4_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,8b654bc8-ecc1-4b70-9e0d-e0362e808102,82.6722641,2,6,,
17,Label,4_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,3c4074db-06f9-4e82-b86c-522501f640d5,56.9496956,3,3,,
17,Label,4_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,77660dfe-21a7-4996-9c9c-970a9c2bec5c,16.53899,1,1,,
17,Label,4_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,00c760a8-46cf-4319-89e4-e2807c3d1c6a,53.8474541,3,2,,
17,Label,4_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,497e7dad-292e-4fe2-a115-1cd27af485b0,78.3739853,4,3,,
17,Label,4_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,16c83ca9-ad0c-46ae-8bb1-c0cb974c8ec3,137.143173,6,4,,
17,Label,4_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,0bd5ddf5-3c47-4a49-a3b2-2c4a7c3e7647,24.3070927,1,2,,
17,Label,4_A.json,c87d383c-41db-4303-8615-9271bbf2465e,1ea7f614-5f15-4d69-b1bc-078fccfe8204,57.040596,3,2,,
17,Label,4_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,0805a63f-9a02-48a9-b0e3-460e687d2c1d,36.46552,2,3,,
17,Pointing,3_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,926bbfd1-a271-457f-b8c4-6887e6cdf3be,23.1954689,2,4,,
17,Pointing,3_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,a9396328-8a46-4d47-a5d2-e34a80b96d2d,30.7120285,2,2,,
17,Pointing,3_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,1898c0cb-75f2-4792-afeb-1e0696d0158c,20.65541,1,2,,
17,Pointing,3_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,d8f35cdf-c46d-40ad-9747-7091c6b2b6c3,28.5390129,2,3,,
17,Pointing,3_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,f5604875-47c8-48b6-bb15-97f475ce16aa,60.6389427,3,3,,
17,Pointing,3_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,3fe449dc-b603-47d9-be2b-b749ed9a169d,24.3710785,1,2,,
17,Pointing,3_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,bf284bb9-1d66-421c-a946-170d114dad7d,20.6106949,1,1,,
17,Pointing,3_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,7ae1f0e8-15cd-4503-aecf-97c802aaefe0,26.0680313,2,2,,
17,Pointing,3_B.json,386be10f-0686-4118-928d-b57f06593b2f,464a5036-6410-48d1-9027-f04554463d8b,31.7063084,2,3,,
17,Pointing,3_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,c3ec9b76-1c38-42ca-9039-848fa8fbe89a,31.079464,2,6,,
17,Pointing,3_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,a4ead49f-91e6-4ba6-baef-091bfdd1726b,48.44705,2,4,,
17,Pointing,3_B.json,95479aa7-9c98-49e4-817e-727302518dae,685f7dfe-b538-4205-b7ec-bf69483fee19,35.34518,2,3,,
17,SR,1_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,8b9ca0e9-c25d-4fd2-8a0d-ca2581e7b908,166.173462,1,1,,
17,SR,1_D.json,bee10050-f98c-456a-a684-4435ee88ef00,9ca9f2ef-f6d4-4eee-8bb8-219bac5641f9,149.0461,4,4,,
17,SR,1_D.json,c78550a2-290e-4b94-98db-961c2110c668,61024203-9f85-401b-8ad7-2dcbdeca598d,154.007019,5,5,,
17,SR,1_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,b5521692-72c6-4ecd-9c17-99e53ba942eb,65.9169,3,10,,
17,SR,1_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,7a43321f-0613-4d0d-9a85-30b9551c68ee,90.4522858,2,5,,
17,SR,1_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,75150ced-0184-425c-9408-cc4b895f8275,39.50789,2,2,,
17,SR,1_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,4f866987-6fde-463c-b462-d79fe02a38b4,44.1491547,2,2,,
17,SR,1_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,e4b05c0d-8962-44f8-8024-4271378c8854,52.086422,2,3,,
17,SR,1_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,f96e50ae-bc4b-4b2f-869a-e24ccd7733db,15.457756,1,1,,
17,SR,1_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,b53e9ca5-c2e3-4f1a-a32a-72850d282833,50.1966248,2,3,,
17,SR,1_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,6f812acf-f2fa-4b36-b3ea-26b9d02b8a9f,153.493347,6,19,,
17,SR,1_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,025167ee-8487-4ff6-b38a-8da000775c10,32.5593834,2,2,,
17,P+SR,2_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,6f59eae3-cefd-4086-b22e-c16718c98558,36.78532,1,3,,
17,P+SR,2_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,35943f27-89d9-4a3e-a368-da493745aeac,34.111412,1,4,,
17,P+SR,2_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,83e67b65-9086-4da0-95aa-c62c16045bd3,45.0074425,1,3,,
17,P+SR,2_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,3bf0c3d2-bd02-44f4-99e3-3b1bc53471dc,81.0529861,3,4,,
17,P+SR,2_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,cf68f3f5-0057-41fe-a02b-34d3cc3ccc81,35.0294228,2,6,,
17,P+SR,2_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,cd581401-82b3-443e-8547-466969508f82,28.0486374,2,4,,
17,P+SR,2_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,a50b3c02-bc0a-4846-a62d-3cb55ac01eba,72.03067,4,6,,
17,P+SR,2_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,8a64d019-99f8-4107-9140-5b8ba1462bb7,25.3824787,1,2,,
17,P+SR,2_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,9a407489-30e9-46f1-abfa-c7be6b919561,20.8952045,1,2,,
17,P+SR,2_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,2cad8634-bc94-4997-a1b3-38578338f1bc,18.55819,1,1,,
17,P+SR,2_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,8adcf650-0add-4d96-8ea1-d5f6f5bde7d3,16.1626282,1,1,,
17,P+SR,2_C.json,7612d934-759d-4a55-9a58-ef65940b7162,6240484c-ec24-494b-88aa-0255471676c3,23.7822552,1,2,,
18,Label,4_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,48308116-232a-4d60-b4c3-5d9d33ccf08e,25.81032,1,1,,
18,Label,4_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,d9ac0872-6309-43af-a4bd-60592cb3d800,39.2420044,1,4,,
18,Label,4_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,e18227b4-ae71-4371-be62-a87986d2c164,57.9883537,2,4,,
18,Label,4_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,c5deaae8-385c-4cbb-a0b5-8eb2121db255,31.70667,1,1,,
18,Label,4_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,6d572094-a432-4a64-a7ed-a6795fd86584,27.423542,1,3,,
18,Label,4_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,7229c682-4fea-42de-bfe1-7cdd4b84647a,29.8957043,2,2,,
18,Label,4_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,12446a80-6cb3-48dc-ab17-03d536dbbe98,48.5591431,1,3,,
18,Label,4_D.json,c78550a2-290e-4b94-98db-961c2110c668,99ec3d8c-908c-464c-a366-696030c26929,61.73678,3,3,,
18,Label,4_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,4a7e49cf-c806-473b-a7e5-7328ab7c9476,46.456852,2,4,,
18,Label,4_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,7e48d58c-add0-41e0-a5d2-869b740a8de6,90.63511,3,9,,
18,Label,4_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,9fa95d1b-39ba-47a3-b0eb-b1cddfa2eeef,22.9655838,2,2,,
18,Label,4_D.json,bee10050-f98c-456a-a684-4435ee88ef00,a921b9f0-334c-4bea-81b4-2ed66fa3ec3f,45.1313553,3,3,,
18,P+SR,2_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,ce92a58f-7660-4bca-b1f9-e15f51860201,150.066437,3,4,,
18,P+SR,2_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,297fbf48-1e49-4791-8933-6631d2cdf055,36.0570831,1,2,,
18,P+SR,2_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,8f500779-0ee8-45d2-8834-161132a9e61e,163.714355,3,3,,
18,P+SR,2_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,635e0073-99a7-4c27-9f0f-20553d7d1f02,27.4667988,1,3,,
18,P+SR,2_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,f4c2e055-4f22-4a75-93ef-a2eabad1d736,48.7204,1,6,,
18,P+SR,2_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,9e32ca16-de6e-44d4-8919-7a09c5c7aeba,34.7461777,1,4,,
18,P+SR,2_B.json,95479aa7-9c98-49e4-817e-727302518dae,11489a43-1079-4fd6-b8ef-cf8764d1be7d,20.2457047,1,3,,
18,P+SR,2_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,1531b464-f50c-4bdf-9739-c52942640488,21.2558689,1,1,,
18,P+SR,2_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,6c759581-f800-4d1b-b991-fb6030c5ed29,23.5408859,1,2,,
18,P+SR,2_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,6bf47ffe-5d82-4a04-8035-00310617fb39,21.42419,1,2,,
18,P+SR,2_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,fda79658-6761-4500-8510-14a3396993c9,25.58493,1,2,,
18,P+SR,2_B.json,386be10f-0686-4118-928d-b57f06593b2f,d86de47a-20ab-410d-a1f9-7500581e1e94,30.6735058,1,3,,
18,SR,1_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,c866240d-2bed-4167-88a3-5ab0e48d9035,77.21658,2,2,,
18,SR,1_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,658c61ef-ebd0-4045-b493-7ae18683f4da,17.5218487,1,2,,
18,SR,1_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,d027664a-4390-4377-b2af-564f7f107c82,64.06646,1,4,,
18,SR,1_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,8576ead5-98b8-4fe6-b5a1-607869d84973,56.27057,2,4,,
18,SR,1_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,4f85b8e0-dd7b-4256-95fd-27814a82f0f6,121.76062,5,5,,
18,SR,1_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,cb6bee09-fe57-48ca-9856-a5ed1f0f9555,46.3797836,1,3,,
18,SR,1_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,272af8da-d68e-44e9-995f-5fb6d670e4a8,53.1533432,3,1,,
18,SR,1_C.json,7612d934-759d-4a55-9a58-ef65940b7162,d8be12ab-ab17-4335-aef7-854f147e322a,57.8046265,1,1,,
18,SR,1_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,c8d3968c-9f34-4ea5-ae53-cd84c2dd5847,28.973278,1,1,,
18,SR,1_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,05f57d96-c402-474c-8ada-8c7c2524713c,129.254013,2,4,,
18,SR,1_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,15e8443d-6db8-4f63-824d-fe255f9a5655,36.0050964,1,3,,
18,SR,1_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,6024d2c3-af2d-4bd4-a7d3-90099555f06c,40.1847,1,1,,
18,Pointing,3_A.json,c87d383c-41db-4303-8615-9271bbf2465e,d32b473f-051a-4b9b-b2ef-01d8b422d0fb,48.3298836,2,2,,
18,Pointing,3_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,9b70a46c-100a-47e3-b66b-7f321da6e459,25.819418,1,2,,
18,Pointing,3_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,81b88ae8-1e82-49d5-9b15-4c75a834d124,39.4130249,2,3,,
18,Pointing,3_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,d3a3d11d-56fc-4e5e-bdd3-c73f2e374e9e,28.3518047,2,6,,
18,Pointing,3_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,52b8653a-46c2-4d0b-b988-453d468065e5,19.8995781,1,2,,
18,Pointing,3_A.json,137e922c-0877-46af-a797-5a32df2edf5d,42c3f82a-e9f6-49db-8f42-fe671deafd52,36.62826,3,3,,
18,Pointing,3_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,d7232bdc-aafd-44de-90a0-d3b239bdd97e,25.06886,2,3,,
18,Pointing,3_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,b0d6b68c-5faa-4b48-be22-8b205a887a88,30.17158,2,2,,
18,Pointing,3_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,40148c20-4fb3-46ba-b78b-05f6d5223b0c,14.3360119,1,1,,
18,Pointing,3_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,be5bffa6-454d-4ebd-b824-e8fea7949386,12.839757,1,1,,
18,Pointing,3_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,afafe11b-8604-4e81-9ae9-0839a5c4ab29,24.967514,2,2,,
18,Pointing,3_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,1d35e53d-8fe8-4f80-b87e-69e0841fab0e,24.3861275,3,3,,
19,P+SR,2_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,256f5220-664a-4965-ad21-997985f3805d,37.44654,1,9,,
19,P+SR,2_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,179e0938-ed79-4cda-a294-ff4de7bbb71e,20.4996357,1,1,,
19,P+SR,2_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,28c02ba4-d2cf-48b9-8e65-faa2a7980d64,88.34034,3,4,,
19,P+SR,2_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,0eca3deb-7373-4b4b-ae1c-b4d38466c685,29.7903328,1,2,,
19,P+SR,2_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,d4b6fd5c-f65b-458f-9f8d-3e6e7b00e4a8,18.35279,1,4,,
19,P+SR,2_D.json,c78550a2-290e-4b94-98db-961c2110c668,40420e0b-2444-4491-b7e1-368fd8706982,24.3312778,1,4,,
19,P+SR,2_D.json,bee10050-f98c-456a-a684-4435ee88ef00,2b8bc32c-9a0a-4e9e-8eb6-80a594bd4be4,75.97795,3,3,,
19,P+SR,2_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,7ecba200-fe31-42e4-b8d0-21bd418d87f0,19.0510082,1,3,,
19,P+SR,2_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,cd566a78-093c-43ee-a888-992be748e9d0,18.7589931,1,2,,
19,P+SR,2_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,6abd7f63-fc28-4678-9588-24ac3875c461,22.5819454,1,1,,
19,P+SR,2_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,7c71e653-ee6c-4f1a-ae97-d431f48932fa,21.0292377,1,4,,
19,P+SR,2_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,c6e8a700-eb09-4be1-b5c4-021a83cb294c,41.5149651,2,3,,
19,Pointing,3_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,e81d6946-6a35-477e-93b2-e5d5d6fa9a53,151.006317,3,4,,
19,Pointing,3_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,34e9b422-11b7-494a-ab05-105a042c9537,39.6850166,2,1,,
19,Pointing,3_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,c1a8437b-a8d7-4290-bbfc-4da18c91d5fd,56.8727722,2,4,,
19,Pointing,3_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,5d933299-f1eb-40f7-84f6-c77f465572e0,34.34543,2,2,,
19,Pointing,3_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,6e83096f-5e86-4495-a5ba-b2672a8234a3,23.1622257,1,3,,
19,Pointing,3_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,1bb7d757-5fd7-4cbc-9573-41458ccdd9d3,36.23593,3,6,,
19,Pointing,3_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,39336e32-0867-400f-bcdd-2cf71f594dbc,26.8729439,1,2,,
19,Pointing,3_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,86830be5-7d8a-487f-80f8-1d1fcb1501bf,18.6763344,1,1,,
19,Pointing,3_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,9e9d4eb1-2bb9-4b8f-b9c5-34490464a3e2,24.3476238,2,3,,
19,Pointing,3_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,85143353-2fe8-47a7-8ed1-1274eb66fd77,27.6735039,2,4,,
19,Pointing,3_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,b6d78ea6-4259-49b3-babb-19511c4b5c2c,29.6682682,2,6,,
19,Pointing,3_C.json,7612d934-759d-4a55-9a58-ef65940b7162,0bdc66f0-757f-4cfc-850a-78a9bc7f61cd,44.6581726,3,3,,
19,Label,4_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,3bf22690-f1ed-41e7-ab20-2e21e6cab956,49.69146,1,2,,
19,Label,4_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,b60a9d43-cc23-461d-836d-83a826076bc4,141.078934,5,5,,
19,Label,4_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,85e36dd0-86dc-410e-9ece-1d4b78de7a8b,51.6460533,3,3,,
19,Label,4_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,1ac0c35e-da9e-45e2-8ddc-3147774f17cc,41.79754,2,2,,
19,Label,4_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,54c7cd97-bae8-43e0-afc5-4562e62d48d4,22.3936825,1,2,,
19,Label,4_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,06f06ff4-e81c-4d18-aeb8-b7335333b6e4,48.1427155,1,1,,
19,Label,4_B.json,386be10f-0686-4118-928d-b57f06593b2f,2d0f042d-a431-46ef-923f-12c3dfdf972a,76.52255,2,3,,
19,Label,4_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,8e6855f7-4754-470e-9c0e-dda80a55bbb6,64.88897,2,6,,
19,Label,4_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,69670433-703c-4ac1-92f0-c92b6a92d3a4,31.22431,2,4,,
19,Label,4_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,f703d1b9-8107-4eb7-b9e3-d8cd8750b31b,45.5782623,2,3,,
19,Label,4_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,8825c619-56f9-4b43-addc-88a8a317d7a7,94.27893,6,3,,
19,Label,4_B.json,95479aa7-9c98-49e4-817e-727302518dae,7abb38e1-0a10-4dc4-af63-a369fb58a81d,28.8399029,1,3,,
19,SR,1_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,5f69a8d9-7451-45ed-8eca-0f9ff31f020b,132.3345,7,6,,
19,SR,1_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,654221f1-792d-40f0-a319-38cd8420b0a8,90.9160843,5,4,,
19,SR,1_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,15a1d8be-4c54-4776-a23a-708b2691b21f,30.1016312,2,2,,
19,SR,1_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,c2cd70f1-c60d-474c-9a96-8a983399cf3f,37.68495,2,1,,
19,SR,1_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,9a40fad5-cdab-4bb8-8c50-f574572a00c6,114.601555,5,0,,
19,SR,1_A.json,137e922c-0877-46af-a797-5a32df2edf5d,5a42a5ff-36d3-40a1-9d1a-493a2ffea0c1,48.0485458,3,3,,
19,SR,1_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,b217c82c-be9e-417c-978b-ae1131d7547d,27.3030472,2,2,,
19,SR,1_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,7393e17d-352f-4455-aabe-b49242d2e107,59.2595329,4,3,,
19,SR,1_A.json,c87d383c-41db-4303-8615-9271bbf2465e,7d655aa9-c70c-4a86-b249-a22c3009387a,36.1443748,2,2,,
19,SR,1_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,dbde00ff-e140-405f-8e02-673cad9b20e9,17.1862411,1,1,,
19,SR,1_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,55557084-76fa-45f5-976f-e090b0616d11,30.1586056,2,2,,
19,SR,1_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,5f2036a0-b2c5-4efa-81d7-17e814b48fa8,35.6369,2,2,,
2,Pointing,3_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,f5143713-21b6-4c16-893d-d4c4f9a93dec,84.83519,2,3,,
2,Pointing,3_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,20d9d569-54c2-44a2-8030-33ad4a9228a8,28.16208,2,2,,
2,Pointing,3_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,411529da-8cd1-4614-90a7-267096472fcb,17.8924332,2,4,,
2,Pointing,3_C.json,7612d934-759d-4a55-9a58-ef65940b7162,71e786f9-23fa-4101-91b6-c1f57f4ba31c,24.64055,3,3,,
2,Pointing,3_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,2b348802-e242-4f59-a358-dce45d52d221,19.31864,1,1,,
2,Pointing,3_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,549bda0c-d4c8-4fd3-8605-310ed5bf43c7,15.1167164,1,3,,
